名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***鬼,钻石会员,运行速度够快，就是奇怪的卡了两次机,2017-11-11 10:40:25,1,0,5
j***t,PLUS会员,手机收到比P9好用多了……超赞,2017-11-22 12:32:01,0,0,5
D***s,PLUS会员,很愉快的一次购物，很喜欢!,2017-10-19 21:33:15,0,0,5
j***2,银牌会员,手机很漂亮，今天己开始使用！速度很快！,2017-12-18 14:09:35,0,0,5
奶***槃,银牌会员,玫瑰金蛮好看的，钢化膜已经帮贴好了，不错的,2017-11-17 18:45:49,0,0,5
啦***2,金牌会员,手机还不错，一开始还有所犹豫，但是拿到手之后感到满意,2017-08-19 17:57:02,0,0,5
j***1,钻石会员,三天到货，开机顺利。旧机资料全部转至新机。,2017-11-07 13:35:02,0,0,5
j***i,钻石会员,大美国货华为，作工精细，方便便用！,2017-12-20 11:46:11,0,0,5
曾***9,银牌会员,觉得自己眼光还是不错的，手机好看,2017-05-02 16:03:50,1,0,5
d***K,金牌会员,屏幕膜才用就不行皱裂了，怎如此了,2017-12-28 22:35:33,0,0,5
隔***i,银牌会员,还可以吧 就是和我想像中的不一样,2017-10-07 20:40:03,1,0,5
j***0,银牌会员,正品，好用，照相功能很棒，大光圈虚化效果好，不愧为莱卡认证,2017-05-29 14:12:47,0,0,5
